iptelnet;porta;label;rede_origem;status_telnet;status_ping;
10.192.72.30;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.31;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.32;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.33;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.34;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.35;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.36;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.37;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.38;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.39;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.40;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.41;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.42;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.43;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.44;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.45;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.46;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.47;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.48;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.49;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.50;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.51;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.52;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.53;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.54;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.55;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.56;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.57;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.58;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.59;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.60;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.61;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.62;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.63;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.64;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.65;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.66;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.67;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.68;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.69;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.70;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.71;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.72;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.73;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.74;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.75;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.76;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.77;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.78;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.79;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.80;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.81;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.82;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.83;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.84;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.85;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.86;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.87;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.88;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.89;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.90;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.91;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.92;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.93;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.94;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.95;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.96;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.97;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.98;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.99;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.100;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.101;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.102;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.103;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.104;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.105;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.106;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.107;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.108;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.109;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.110;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.111;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.112;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.113;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.114;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.115;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.116;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.117;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.118;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.119;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.120;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.121;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.122;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.123;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.124;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.125;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.126;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.127;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.128;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.129;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.130;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.131;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.132;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.133;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.134;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.135;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.136;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.137;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.138;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.139;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.140;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.141;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.142;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.143;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.144;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.145;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.146;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.147;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.148;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.149;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.150;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.151;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.152;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.153;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.154;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.155;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.156;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.157;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.158;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.159;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.160;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.161;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.162;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.163;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.164;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.165;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.166;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.167;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.168;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.169;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.170;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.171;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.172;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.173;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.174;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.175;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.176;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.177;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.178;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.179;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.180;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.181;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.182;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.183;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.184;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.185;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.186;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.187;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.188;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.189;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.190;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.191;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.192;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.193;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.194;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.195;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.196;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.197;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.198;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.199;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.200;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.201;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.202;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.203;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.204;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.205;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.206;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.207;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.208;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.209;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.210;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.211;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.212;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.213;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.214;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.215;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.216;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.217;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.218;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.219;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.220;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.221;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.222;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.223;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.224;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.225;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.226;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.227;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.228;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.229;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.230;3389;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.231;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.232;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.233;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.234;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.235;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.236;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.237;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.238;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.239;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.240;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.241;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.242;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.243;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.244;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.245;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.246;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.247;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.248;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.249;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.250;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.251;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.252;3389;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.253;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.254;3389;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.1;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.2;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.3;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.4;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.5;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.6;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.7;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.8;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.9;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.10;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.11;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.12;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.13;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.14;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.15;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.16;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.17;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.18;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.19;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.20;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.21;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.22;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.23;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.24;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.25;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.26;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.27;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.28;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.29;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.30;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.31;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.32;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.33;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.34;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.35;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.36;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.37;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.38;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.39;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.40;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.41;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.42;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.43;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.44;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.45;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.46;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.47;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.48;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.49;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.50;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.51;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.52;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.53;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.54;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.55;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.56;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.57;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.58;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.59;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.60;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.61;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.62;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.63;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.64;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.65;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.66;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.67;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.68;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.69;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.70;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.71;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.72;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.73;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.74;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.75;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.76;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.77;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.78;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.79;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.80;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.81;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.82;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.83;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.84;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.85;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.86;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.87;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.88;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.89;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.90;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.91;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.92;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.93;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.94;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.95;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.96;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.97;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.98;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.99;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.100;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.101;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.102;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.103;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.104;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.105;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.106;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.107;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.108;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.109;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.110;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.111;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.112;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.113;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.114;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.115;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.116;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.117;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.118;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.119;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.120;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.121;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.122;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.123;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.124;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.125;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.126;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.127;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.128;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.129;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.130;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.131;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.132;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.133;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.134;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.135;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.136;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.137;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.138;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.139;80;Tuffin 37308;10.192.72.0/24;naook;ok;
10.192.72.140;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.141;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.142;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.143;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.144;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.145;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.146;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.147;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.148;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.149;80;Tuffin 37308;10.192.72.0/24;naook;falha;
10.192.72.150;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.151;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.152;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.153;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.154;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.155;80;Tuffin 37308;10.192.72.0/24;ok;ok;
10.192.72.156;80;Tuffin 37308;10.192.72.0/24;naook;falha;
