timestamp;data;status_teste;ip;porta;controle;origem;mascara rede;
1653680366;27/05/2022 16:39:26;naook;10.192.29.230;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680372;27/05/2022 16:39:32;naook;10.192.29.230;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680378;27/05/2022 16:39:38;ok;10.192.29.231;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680384;27/05/2022 16:39:44;naook;10.192.29.231;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680385;27/05/2022 16:39:45;naook;10.192.29.231;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680385;27/05/2022 16:39:45;ok;10.192.29.232;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680390;27/05/2022 16:39:50;naook;10.192.29.232;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680391;27/05/2022 16:39:51;naook;10.192.29.232;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680391;27/05/2022 16:39:51;naook;10.192.29.233;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680391;27/05/2022 16:39:51;naook;10.192.29.233;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680391;27/05/2022 16:39:51;ok;10.192.29.233;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680396;27/05/2022 16:39:56;naook;10.192.29.234;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680397;27/05/2022 16:39:57;naook;10.192.29.234;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680397;27/05/2022 16:39:57;ok;10.192.29.234;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680402;27/05/2022 16:40:02;ok;10.192.29.235;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680408;27/05/2022 16:40:08;naook;10.192.29.235;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680409;27/05/2022 16:40:09;naook;10.192.29.235;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680409;27/05/2022 16:40:09;ok;10.192.29.236;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680414;27/05/2022 16:40:14;naook;10.192.29.236;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680415;27/05/2022 16:40:15;ok;10.192.29.236;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680420;27/05/2022 16:40:20;naook;10.192.29.237;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680421;27/05/2022 16:40:21;ok;10.192.29.237;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680426;27/05/2022 16:40:26;naook;10.192.29.237;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680427;27/05/2022 16:40:27;naook;10.192.29.238;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680432;27/05/2022 16:40:32;naook;10.192.29.238;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680438;27/05/2022 16:40:38;naook;10.192.29.238;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680444;27/05/2022 16:40:44;naook;10.192.29.239;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680450;27/05/2022 16:40:50;naook;10.192.29.239;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680456;27/05/2022 16:40:56;naook;10.192.29.239;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680462;27/05/2022 16:41:02;ok;10.192.29.240;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680468;27/05/2022 16:41:08;naook;10.192.29.240;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680469;27/05/2022 16:41:09;naook;10.192.29.240;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680469;27/05/2022 16:41:09;ok;10.192.29.241;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680474;27/05/2022 16:41:14;naook;10.192.29.241;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680475;27/05/2022 16:41:15;naook;10.192.29.241;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680475;27/05/2022 16:41:15;ok;10.192.29.242;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680480;27/05/2022 16:41:20;naook;10.192.29.242;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680481;27/05/2022 16:41:21;naook;10.192.29.242;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680481;27/05/2022 16:41:21;ok;10.192.29.243;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680487;27/05/2022 16:41:27;naook;10.192.29.243;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680493;27/05/2022 16:41:33;ok;10.192.29.243;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680499;27/05/2022 16:41:39;naook;10.192.29.244;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680500;27/05/2022 16:41:40;naook;10.192.29.244;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680500;27/05/2022 16:41:40;ok;10.192.29.244;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680505;27/05/2022 16:41:45;naook;10.192.29.245;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680506;27/05/2022 16:41:46;naook;10.192.29.245;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680511;27/05/2022 16:41:51;ok;10.192.29.245;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680517;27/05/2022 16:41:57;ok;10.192.29.246;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680523;27/05/2022 16:42:03;naook;10.192.29.246;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680529;27/05/2022 16:42:09;ok;10.192.29.246;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680535;27/05/2022 16:42:15;naook;10.192.29.247;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680536;27/05/2022 16:42:16;ok;10.192.29.247;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680541;27/05/2022 16:42:21;ok;10.192.29.247;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680547;27/05/2022 16:42:27;naook;10.192.29.248;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680548;27/05/2022 16:42:28;ok;10.192.29.248;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680553;27/05/2022 16:42:33;naook;10.192.29.248;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680554;27/05/2022 16:42:34;naook;10.192.29.249;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680559;27/05/2022 16:42:39;naook;10.192.29.249;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
